CustomerID,Recency,Frequency,Monetary
15083,257,5,88.19999999999999
15087,282,15,306.94
15088,21,57,1160.07
15089,10,145,2420.8400000000024
15090,308,23,381.32000000000005
15091,68,30,480.71
15092,215,26,457.80999999999995
15093,18,108,4597.019999999998
15095,104,47,1370.5999999999997
15096,43,11,219.39
15097,4,25,248.07999999999996
15098,182,3,39916.5
15099,84,23,410.48
15100,334,3,876.0
15101,9,8,317.53
15103,31,35,703.3599999999998
15104,197,69,1027.44
15105,18,101,2298.930000000001
15106,18,100,1422.5200000000002
15107,311,16,319.5
15108,142,60,1300.2500000000002
15109,246,28,484.95
15110,24,35,996.1
15111,29,84,1567.4799999999998
15113,10,100,3609.330000000001
15114,30,197,2760.5599999999977
15115,18,21,340.11000000000007
15116,18,45,1352.7500000000002
15117,15,79,1551.7800000000002
15118,134,1,244.8
15119,246,14,266.4
15120,134,21,358.8199999999999
15121,50,28,457.71999999999997
15122,114,82,1633.779999999999
15123,7,106,2199.309999999999
15124,23,15,184.19
15125,25,127,11528.480000000001
15127,66,16,406.53000000000003
15128,60,102,1471.0000000000007
15129,50,84,3447.4
15130,170,22,330.11
15132,18,52,977.9300000000002
15133,128,29,982.4199999999998
15134,15,73,1387.99
15135,239,9,139.04999999999998
15136,3,68,1286.7000000000005
15139,240,13,178.96000000000006
15140,52,80,2354.2500000000005
15142,46,26,498.74
15143,226,14,259.45
15144,8,217,6580.440000000007
15145,4,67,1194.7300000000005
15146,165,91,1327.1600000000008
15147,240,28,623.5
15148,11,20,301.28999999999996
15149,134,23,520.8
15150,17,343,5314.469999999995
15152,10,271,4745.69
15153,31,22,329.25
15154,75,85,296.41999999999996
15156,1,55,961.4899999999999
15157,4,125,1936.0700000000006
15158,45,7,401.4000000000001
15159,2,710,18641.010000000017
15160,357,4,158.16000000000003
15163,18,29,304.4699999999999
15164,69,103,843.0499999999997
15165,373,27,487.75
15167,321,41,162.99999999999997
15168,26,5,106.56
15171,331,5,1289.5
15172,9,110,1624.0499999999997
15174,323,11,135.75
15175,72,23,224.14000000000007
15178,260,3,40.5
15179,18,93,2206.9500000000003
15180,367,6,87.5
15181,66,16,689.4799999999999
15182,154,29,622.8499999999999
15184,29,63,406.76
15185,70,21,310.62000000000006
15186,14,19,411.40999999999997
15187,2,91,4777.180000000001
15189,1,212,16225.390000000009
15192,120,51,1044.3200000000004
15193,61,19,499.32
15194,3,310,7616.529999999996
15195,3,1,3861.0
15197,11,32,1079.61
15198,92,10,193.64
15199,59,13,1268.6999999999998
15201,87,69,1236.5400000000002
15203,26,142,1827.7999999999984
15204,357,9,316.58000000000004
15205,85,37,653.2399999999999
15206,10,9,420.29999999999995
15208,1,42,870.12
15210,225,20,331.18
15211,60,52,894.41
15212,241,5,101.79999999999998
15213,319,24,328.34999999999997
15214,2,110,1661.44
15215,47,35,734.94
15216,88,2,96.6
15218,11,166,5756.890000000001
15219,176,9,305.75
15220,52,117,1778.9599999999994
15221,366,5,403.25
15222,319,5,585.0
15223,226,20,755.7500000000001
15224,358,14,322.0799999999999
15225,234,23,409.4000000000001
15226,311,8,154.41
15227,37,58,1219.4
15228,66,125,3386.7100000000005
15230,239,23,429.6
15232,113,31,612.0600000000001
15234,277,14,197.0
15235,218,143,2247.5099999999998
15236,299,15,321.05
15237,2,99,1412.320000000001
15238,29,50,1071.9899999999998
15239,10,49,780.59
15240,45,78,1706.57
15241,67,110,1756.4400000000007
15243,74,22,316.68
15244,65,34,631.57
15245,134,89,2515.8400000000006
15246,238,33,514.1500000000001
15247,122,6,356.0
15249,32,350,6688.460000000006
15251,9,111,10484.989999999996
15252,36,44,740.7800000000001
15253,16,53,918.1999999999996
15254,127,18,300.36000000000007
15255,67,47,890.8499999999999
15256,149,6,98.45
15257,283,7,317.15
15258,169,34,623.1600000000001
15260,100,77,1810.77
15261,135,19,254.82000000000002
15262,324,10,178.95000000000002
15263,107,12,156.50999999999996
15264,64,23,393.74000000000007
15265,151,82,1506.1200000000001
15266,338,6,119.30000000000001
15267,22,11,1717.36
15269,24,2,408.8
15270,16,41,2379.49
15271,7,274,2507.070000000002
15272,57,63,721.9399999999998
15274,4,47,716.5700000000003
15275,38,41,615.1399999999999
15276,66,52,135.31000000000003
15277,47,12,255.89999999999998
15279,355,19,290.51
15280,172,16,113.12
15281,59,139,2332.149999999999
15286,50,3,240.55
15287,22,20,486.69
15288,43,88,2306.519999999999
15289,29,58,939.7800000000003
15290,5,204,7943.22
15291,26,103,4668.300000000002
15292,201,25,180.93999999999997
15296,51,194,3672.86
15297,10,39,641.94
15298,2,192,4799.900000000001
15299,67,7,4507.01
15300,64,28,496.4399999999999
15301,51,243,5070.3499999999985
15303,290,31,574.02
15304,61,23,694.4000000000002
15306,64,58,1174.3499999999997
15307,96,12,205.3
15308,274,19,310.47
15311,1,2379,60767.90000000011
15312,75,47,924.8500000000001
15313,110,1,52.0
15314,199,24,327.97
15315,64,37,570.5
15316,327,1,165.0
15318,4,33,312.62
15319,284,16,204.5
15320,44,36,267.13
15321,71,95,2748.3100000000004
15322,86,42,679.6799999999998
15325,104,49,162.2899999999999
15326,334,29,311.71
15327,53,10,208.75000000000003
15329,39,57,1049.6999999999998
15330,32,13,714.96
15332,366,35,1661.06
15333,208,16,1028.56
15334,157,99,351.6699999999999
15335,54,36,173.97000000000003
15339,66,86,574.0699999999998
15341,81,17,2020.52
15342,130,24,406.0899999999999
15343,87,21,364.5
15344,1,26,563.94
15345,46,20,393.54
15346,333,17,252.42000000000004
15347,366,5,201.59999999999997
15348,72,9,158.03999999999996
15349,158,72,473.80999999999983
15350,373,5,115.65
15351,12,225,1960.110000000001
15353,255,63,777.02
15355,29,14,277.05000000000007
15356,31,519,2766.499999999999
15358,5,551,8347.199999999992
15360,40,13,427.92999999999995
15361,362,7,418.9200000000001
15363,373,16,326.0
15364,96,29,913.1900000000004
15365,26,114,2314.32
15366,75,44,602.5100000000001
15367,57,95,1877.5899999999992
15368,21,4,446.94000000000005
15370,41,94,2386.05
15372,137,27,2007.4
15373,8,132,2415.9100000000003
15374,129,3,168.0
15376,40,117,1233.3599999999997
15379,169,194,3703.2899999999995
15380,9,36,1690.26
15381,214,8,596.85
15382,15,302,5955.709999999999
15384,170,41,642.41
15385,40,12,316.88
15386,186,31,394.14000000000004
15388,270,10,140.54
15389,172,1,500.0
15392,5,84,1535.5299999999997
15393,16,12,231.86
15394,10,85,2183.54
15395,326,7,107.45000000000002
15396,113,14,288.17999999999995
15397,290,6,94.0
15398,16,73,1345.5299999999997
15399,1,50,815.7699999999999
15400,92,12,716.2
15402,149,42,626.7699999999999
15405,189,8,349.1
15406,31,53,510.7099999999999
15407,34,153,1056.44
15408,264,34,267.17999999999995
15410,84,122,3450.8400000000015
15411,26,99,1358.8800000000003
15412,171,10,190.53000000000003
15414,10,39,774.8999999999999
15415,313,48,572.8099999999998
15416,65,192,3984.3199999999993
15417,85,28,508.8000000000001
15419,25,8,135.86
15421,59,53,950.3599999999996
15422,323,6,97.7
15423,38,2,43.5
15424,254,17,383.34
15426,19,292,1447.39
15427,33,306,1483.1399999999999
15428,15,6,93.78
15429,27,82,397.3499999999998
15432,23,10,171.19
15433,214,41,533.2999999999998
15434,8,55,1041.4800000000002
15435,22,29,149.29000000000005
15436,12,329,1122.5300000000007
15437,262,45,200.16000000000003
15438,131,25,156.57999999999998
15440,55,62,383.67999999999995
15442,249,2,594.0
15443,2,382,3236.909999999999
15444,9,219,1418.2600000000016
15445,264,5,113.5
15447,331,9,155.17
15448,313,28,494.64000000000004
15449,26,60,974.52
15450,30,30,429.84
15452,30,58,538.73
15453,2,286,1388.370000000001
15454,362,25,179.10000000000002
15456,283,60,447.2200000000001
15457,262,58,237.07000000000002
15458,25,7,161.64
15460,354,58,216.76
15462,94,11,234.60000000000002
15463,29,7,126.14
15464,338,157,1048.8500000000006
15465,20,97,7354.62
15466,85,57,334.53000000000014
15467,9,52,524.88
15468,51,24,467.50999999999993
15469,50,24,538.55
15471,2,77,469.47999999999985
15472,113,76,371.56
15473,14,11,1771.2
15475,77,29,454.10999999999984
15478,40,46,1441.4199999999996
15480,116,45,905.5
15482,16,98,11054.960000000003
15483,161,88,233.81000000000006
15484,1,188,3594.3099999999995
15485,30,86,2575.0
15488,93,2,91.32000000000001
15489,23,50,1134.28
15491,95,154,3100.0900000000015
15492,28,35,659.4599999999999
15493,33,297,2001.800000000005
15494,21,125,1299.230000000001
15497,18,15,1262.2
15498,3,512,13316.399999999992
15500,8,68,1131.5600000000004
15502,16,213,10384.93
15503,363,70,147.09000000000003
15504,81,13,52.83000000000001
15505,53,97,3610.9600000000005
15506,23,164,979.2600000000004
15507,172,46,492.35999999999996
15508,189,92,1000.2700000000002
15510,331,1,250.0
15511,12,160,909.2300000000001
15512,156,7,121.0
15513,33,308,14758.219999999998
15514,12,178,4139.460000000002
15516,45,15,62.43
15517,233,27,267.03000000000003
15518,64,214,1942.4500000000012
15520,2,18,343.49999999999994
15521,40,185,3000.2000000000007
15522,33,57,398.84
15523,84,10,412.00999999999993
15524,25,1,440.0
15525,2,178,825.9200000000002
15526,33,4,148.44
15527,19,163,2429.779999999999
15528,254,26,229.32999999999993
15529,23,672,3995.2299999999973
15530,22,108,1502.3500000000001
15531,8,228,2007.4399999999994
15532,25,256,1580.9300000000032
15533,19,83,807.5699999999997
15535,173,75,536.3999999999999
15537,163,24,110.92000000000003
15539,7,41,538.46
15540,11,15,213.30000000000004
15541,114,29,85.13000000000002
15543,288,28,127.85999999999999
15544,9,259,3546.709999999995
15545,54,81,292.7199999999999
15547,7,702,4954.839999999991
15549,77,115,1693.26
15550,4,61,575.63
15551,37,29,436.05999999999995
15552,217,17,90.12
15553,60,56,437.22999999999985
15554,278,14,217.2
15555,12,899,4805.169999999989
15556,24,31,279.77
15557,29,20,473.65
15561,12,27,800.5900000000001
15562,352,1,134.55
15563,22,113,1400.4399999999998
15565,50,8,173.15999999999997
15567,19,7,186.01000000000002
15568,3,53,758.2899999999998
15569,104,31,1375.7100000000003
15570,7,323,4165.52
15571,12,57,650.43
15572,5,215,2552.86
15573,32,104,607.45
15574,178,168,702.2500000000001
15576,38,45,940.6700000000002
15577,151,39,258.8799999999998
15578,162,13,127.1
15579,69,51,348.5999999999999
15581,121,149,3679.9700000000003
15582,25,44,682.9100000000001
15584,24,123,725.1099999999999
15585,177,31,455.30000000000007
15587,50,9,913.6800000000002
15589,256,29,478.53
15592,47,24,388.58
15593,71,5,199.8
15594,16,103,1771.78
15596,101,77,1406.5900000000004
15597,35,22,324.57
15598,53,14,240.68
15599,27,52,761.74
15601,11,410,6776.559999999997
15602,8,46,1297.8700000000003
15603,79,2,48.480000000000004
15604,52,17,216.39000000000001
15605,36,67,1198.23
15606,61,77,2920.1600000000003
15607,337,13,104.76
15608,28,60,1093.68
15609,184,16,298.48
15610,52,6,112.46
15611,10,43,1591.4500000000003
15612,36,6,195.15
15615,10,423,10399.739999999989
15618,33,45,776.8510000000002
15619,11,3,336.40000000000003
15620,57,100,1553.18
15621,4,16,1293.0300000000002
15622,43,185,3709.5600000000018
15623,141,19,301.03
15624,117,34,588.1300000000001
15625,104,64,1534.26
15626,75,49,675.8000000000001
15628,5,155,2870.2400000000002
15630,45,60,1186.35
15632,16,167,3285.310000000001
15634,17,15,243.55
15636,90,25,724.76
15637,53,15,223.36
15639,134,25,425.31999999999994
15640,4,484,12515.659999999982
15641,105,119,1887.2000000000005
15643,192,33,664.0000000000002
15644,166,238,812.9999999999998
15645,19,52,612.0099999999998
15646,158,35,447.63999999999993
15648,204,25,657.3499999999999
15649,336,2,816.0
15651,37,32,646.3000000000001
15652,91,21,337.74
15653,93,6,877.4399999999999
15654,9,21,922.5300000000002
15655,243,34,560.67
15656,45,47,748.5000000000001
15657,23,1,30.0
15658,190,48,1024.0999999999997
15659,44,11,306.45000000000005
15660,25,90,1600.86
15661,317,5,309.8
15663,106,9,138.14000000000001
15664,51,17,386.43
15665,168,116,2242.0100000000007
15667,40,13,301.32000000000005
15668,218,1,76.32000000000001
15669,40,33,684.34
15670,297,12,173.05
15671,19,78,2657.1300000000006
15673,88,155,2881.0200000000013
15674,73,114,2446.6
15675,81,21,323.69
15676,19,202,3435.7599999999998
15677,49,33,657.23
15678,53,12,352.70000000000005
15679,24,110,781.2799999999999
15680,9,78,1333.6800000000003
15681,25,53,1426.1599999999999
15683,117,10,193.75
15687,9,166,2993.099999999999
15689,120,9,254.1
15690,4,19,239.76000000000002
15691,252,2,136.8
15692,28,12,191.04000000000002
15694,1,78,6479.399999999998
15695,267,22,409.9800000000001
15696,33,171,2736.4600000000005
15699,18,18,309.6499999999999
15700,172,86,696.6799999999996
15701,2,237,1542.14
15703,265,5,211.5
15704,140,117,2293.6199999999994
15705,201,6,143.10000000000002
15706,64,55,1060.56
15707,35,214,945.5799999999999
15708,41,288,3364.2399999999984
15709,284,6,133.25
15712,9,53,1072.3600000000001
15713,143,19,356.7
15714,12,35,330.8799999999998
15716,146,118,1118.8100000000004
15717,234,7,150.3
15719,33,937,5045.609999999998
15720,24,128,598.7300000000001
15721,12,91,507.0799999999998
15722,36,69,2222.56
15723,365,41,203.1
15724,201,11,218.25
15725,15,32,415.2500000000001
15727,17,302,5178.960000000001
15729,213,5,85.0
15730,66,70,1120.8800000000003
15732,212,14,294.11999999999995
15733,283,10,162.3
15734,115,26,1339.45
15737,15,72,1205.12
15738,19,173,4812.419999999996
15739,66,8,449.12000000000006
15740,49,9,154.88000000000002
15743,16,88,784.4600000000004
15744,78,3,34.8
15745,19,62,1094.59
15746,134,28,196.87999999999997
15747,13,93,974.0399999999995
15748,40,21,149.30999999999995
15749,235,10,44534.3
15750,3,293,2465.479999999999
15752,40,411,2637.3800000000024
15753,305,1,79.2
15754,51,28,458.57
15755,10,141,2364.2500000000023
15756,61,192,532.9599999999995
15757,66,45,714.4200000000001
15758,25,9,205.25
15759,218,7,253.04000000000002
15762,65,37,583.75
15763,32,61,1086.9200000000003
15764,88,180,3279.9700000000003
15766,64,11,315.05999999999995
15768,116,27,621.83
15769,7,130,56252.72000000001
15773,6,10,635.6800000000001
15774,69,25,270.8
15775,245,7,104.9
15776,133,18,241.62000000000003
15777,241,21,1047.1100000000001
15780,184,29,475.28000000000003
15781,25,20,345.4600000000001
15782,10,43,2614.7400000000007
15783,11,14,246.3
15785,33,83,2328.9700000000003
15786,46,267,4932.2000000000035
15787,26,206,948.0500000000001
15789,358,25,351.3
15790,10,35,220.84999999999997
15791,44,75,1612.6900000000003
15793,15,12,965.6099999999999
15795,150,42,610.0100000000001
15796,1,133,2711.5599999999995
15797,113,8,2207.4
15799,76,98,884.1400000000002
15800,107,119,699.0800000000002
15801,46,64,1063.9499999999998
15802,143,1,451.42
15803,51,8,415.82
15804,1,262,4206.389999999997
15805,23,301,5528.479999999997
15806,46,31,784.5799999999999
15807,50,48,903.9000000000001
15808,306,208,3734.970000000001
15809,36,35,515.7699999999999
15810,79,89,1391.9799999999998
15811,22,133,2218.6199999999994
15812,107,41,1801.14
15813,208,40,1303.9099999999999
15814,17,72,1945.3300000000004
15815,64,49,2100.6000000000004
15819,49,123,1905.45
15820,320,17,206.98000000000002
15821,44,62,570.96
15822,3,33,885.4699999999999
15823,372,1,15.0
15825,172,20,532.94
15826,56,68,1654.31
15827,73,115,1836.0900000000008
15829,99,51,636.14
15830,38,39,576.0
15831,58,68,801.7599999999999
15832,254,54,836.7899999999998
15834,70,273,2233.749999999999
15835,44,50,954.0899999999996
15836,50,10,137.37
15837,65,24,391.97999999999996
15838,11,167,33643.08
15839,33,62,1048.4900000000002
15840,59,27,355.56
15841,73,47,1224.0600000000004
15843,304,8,118.95
15844,46,11,130.74
15845,18,138,3711.7699999999995
15847,38,22,389.27
15850,19,97,238.85000000000002
15852,187,22,160.71
15853,52,30,110.80000000000001
15854,4,140,2974.6499999999974
15855,137,80,712.2399999999997
15856,4,645,16387.570000000003
15857,19,14,297.0
15858,16,191,1438.8500000000008
15860,41,142,977.2099999999992
15861,12,546,3165.360000000001
15862,8,147,832.88
15863,26,18,68.84
15864,22,20,1936.3200000000002
15865,41,40,895.1300000000002
15866,101,45,230.52999999999994
15867,5,461,3812.6399999999985
15869,277,15,149.64
15870,33,76,354.0899999999999
15872,15,128,360.9299999999999
15874,64,120,4405.879999999999
15877,2,129,493.28
15880,369,105,343.28
15881,312,29,501.39
15882,199,23,516.3599999999999
15883,2,49,396.47999999999996
15885,93,18,379.34999999999997
15886,60,12,181.09
15888,81,12,168.31
15889,157,93,446.8699999999998
15891,227,62,524.52
15894,253,41,263.54999999999995
15895,150,11,179.17
15897,194,24,222.05
15898,1,86,1388.8799999999999
15899,369,4,56.25
15900,24,51,351.1099999999999
15901,17,116,363.8799999999999
15903,10,74,5126.76
15904,8,30,164.67999999999998
15906,20,150,1567.6900000000014
15907,4,249,967.4499999999998
15909,174,7,191.93999999999997
15910,1,267,1232.1799999999996
15912,178,19,264.62
15916,16,155,1528.0900000000006
15917,248,12,123.10000000000001
15918,191,40,334.23
15919,20,143,639.89
15920,154,60,167.49999999999997
15921,173,25,336.03000000000003
15922,373,11,369.50000000000006
15923,373,21,127.08000000000003
15925,194,12,207.15
15930,67,21,426.63000000000017
15932,4,115,2495.870000000001
15933,21,74,1107.4600000000003
15935,239,12,416.8600000000001
15937,64,7,145.35
15938,112,18,404.58
15939,90,76,6115.009999999999
15940,311,1,35.8
15942,134,14,337.43999999999994
15944,277,6,325.1
15945,365,2,181.0
15947,83,29,1708.2400000000002
15948,8,60,955.2400000000001
15949,17,19,364.7199999999999
15950,32,98,1765.509999999999
15951,9,41,708.2200000000001
15952,34,91,806.5699999999998
15953,15,98,1659.3799999999999
15955,24,183,4416.260000000002
15957,32,42,428.88999999999993
15958,74,7,104.35
15963,20,28,470.7600000000001
15965,17,122,845.6399999999999
15967,23,84,418.8299999999999
15969,3,20,666.0999999999999
15970,304,11,314.1
15971,18,35,4199.85
15973,367,4,307.82
15974,39,176,3442.15
15975,84,24,371.01
15976,165,98,430.93999999999977
15977,17,65,1054.7299999999996
15978,77,49,1098.7800000000002
15980,89,43,2398.8599999999997
15981,25,97,3408.4799999999987
15983,22,113,1475.02
15984,3,270,2837.6700000000005
15985,123,37,1142.42
15986,30,14,168.12
15987,12,140,1451.2800000000004
15988,19,27,158.03000000000003
15990,44,52,792.11
15992,4,3,41.989999999999995
15993,9,552,2797.5699999999983
15994,55,35,427.07000000000005
15996,88,130,1060.6799999999994
15998,37,506,3089.969999999999
16000,3,9,12393.7
16003,30,103,2735.3700000000003
16005,12,218,615.389999999999
16006,211,8,101.39999999999999
16007,48,385,1701.939999999998
16008,24,33,478.7800000000001
16009,22,90,992.7099999999999
16010,246,86,407.49999999999994
16011,8,212,3362.7100000000023
16012,35,94,1415.2899999999997
16013,4,139,37130.6
16014,38,145,662.3799999999999
16015,4,182,705.3899999999996
16016,3,235,1508.7600000000014
16017,47,32,211.87999999999994
16018,39,28,408.90000000000003
16019,47,160,3786.239999999999
16020,17,46,851.0100000000001
16022,260,76,628.2800000000001
16023,46,101,719.81
16024,12,64,251.23999999999992
16025,30,28,439.66
16026,43,32,236.09000000000006
16027,92,16,934.62
16029,39,242,81024.84000000001
16030,310,29,331.24000000000007
16031,92,100,548.9399999999999
16033,6,1137,8816.399999999987
16034,196,22,437.69999999999993
16036,87,55,758.9199999999994
16037,270,39,855.0200000000001
16038,8,26,471.7799999999999
16040,65,65,1313.5500000000006
16041,31,6,3166.4
16042,22,71,1197.2700000000002
16043,38,39,773.9900000000004
16045,120,83,1340.7000000000003
16048,373,8,256.44000000000005
16049,40,312,1111.7899999999993
16050,174,10,137.9
16052,54,34,362.06000000000006
16053,33,84,1511.9499999999996
16054,145,70,783.8999999999999
16055,221,8,134.8
16056,45,68,664.85
16057,16,121,2263.12
16059,66,180,1459.8600000000008
16062,10,64,1153.6199999999992
16063,260,23,335.32000000000005
16065,365,74,372.0900000000001
16066,17,102,1521.8700000000001
16070,22,33,852.15
16071,45,21,326.24000000000007
16072,288,23,584.3199999999999
16073,297,1,122.39999999999999
16076,3,129,2234.729999999999
16078,284,1,79.2
16079,17,21,1352.0000000000002
16080,82,10,217.16000000000003
16081,56,227,2806.9000000000005
16083,101,31,1317.6200000000003
16084,299,38,436.17999999999995
16085,23,167,981.5099999999999
16086,59,39,1121.39
16091,155,18,315.06000000000006
16092,115,51,817.86
16093,107,1,17.0
16094,12,63,1078.2299999999998
16096,264,12,320.62
16097,240,10,185.05
16098,88,67,2005.6300000000003
16099,50,39,731.8999999999999
16101,71,76,1290.7
16102,42,57,1842.1400000000003
16103,7,48,1429.6399999999999
16104,62,29,302.36
16105,249,13,336.96
16106,66,6,108.38
16107,18,31,3204.16
16108,85,48,842.5
16109,219,18,611.88
16110,45,354,1337.4800000000016
16112,143,16,195.74
16113,183,30,161.38000000000002
16114,171,8,135.75000000000003
16115,10,284,1667.9700000000018
16116,212,34,612.7800000000001
16117,190,30,232.21
16119,8,16,423.36
16120,59,30,1309.14
16121,57,212,867.1099999999998
16122,73,38,684.42
16123,52,16,307.78
16124,317,11,249.0
16125,367,13,289.35
16126,29,117,6287.770000000002
16127,39,40,656.2500000000001
16128,18,89,1880.22
16131,52,78,3506.5400000000013
16133,4,338,14589.039999999997
16134,22,35,618.0900000000001
16135,263,21,517.5499999999998
16136,60,37,709.3800000000002
16139,19,31,635.41
16140,66,35,725.1800000000001
16141,88,30,620.4
16142,250,37,535.3400000000001
16143,3,117,2424.939999999999
16144,247,1,175.2
16145,9,224,3799.4899999999957
16146,157,29,734.1299999999999
16147,134,22,375.0
16148,296,1,76.32000000000001
16149,5,18,280.52000000000004
16150,43,117,2053.019999999999
16152,269,29,1829.04
16153,50,89,1824.2300000000002
16156,9,130,3122.0400000000013
16157,16,18,656.6899999999999
16159,282,14,348.2000000000001
16160,65,20,1025.4400000000005
16161,2,474,5575.559999999998
16162,252,2,37.4
16163,232,6,856.6000000000001
16164,17,34,822.4800000000001
16168,11,98,3787.600000000001
16169,8,85,1822.9700000000003
16170,51,125,1885.0499999999995
16171,59,3,73.2
16172,95,69,1140.21
16173,16,84,1418.3199999999993
16174,126,23,1009.5500000000001
16175,94,58,1037.5899999999997
16177,50,15,331.95
16178,138,8,197.90000000000003
16179,61,11,215.83
16180,100,162,10254.180000000002
16181,73,11,305.5400000000001
16182,72,28,6617.650000000001
16183,67,15,338.7100000000001
16184,64,45,1158.7900000000002
16185,17,31,529.41
16186,23,218,4006.9400000000032
16187,32,295,6911.439999999999
16188,45,67,981.8600000000001
16189,16,11,215.47999999999996
16190,40,6,215.08
16191,3,134,5180.52
16193,237,19,314.45
16198,75,15,400.681
16200,4,179,1080.6199999999992
16201,3,111,1863.4699999999993
16202,361,18,365.27000000000004
16203,59,35,592.9
16204,23,57,405.71000000000004
16205,31,98,761.38
16206,55,63,537.06
16207,25,19,394.38
16208,45,66,664.2600000000001
16209,89,46,2262.62
16210,2,123,21086.299999999996
16211,89,23,547.02
16212,19,41,690.34
16213,79,6,159.0
16214,171,44,1062.7499999999998
16215,81,14,242.35000000000002
16216,267,37,914.9300000000002
16217,235,15,304.25
16218,30,84,3084.6800000000017
16221,37,97,864.86
16222,318,137,846.7200000000007
16224,57,96,1295.3000000000004
16225,45,134,1096.32
16226,203,8,255.11999999999998
16227,225,6,314.22
16229,87,47,1010.5999999999999
16230,190,35,542.03
16232,44,37,990.8799999999998
16233,71,22,536.68
16235,41,46,867.3099999999996
16236,78,20,432.19999999999993
16239,57,19,414.2
16240,24,135,3718.800000000001
16241,10,662,2607.8700000000067
16242,8,294,3603.210000000001
16243,34,51,409.09999999999974
16244,212,91,1522.7499999999998
16245,24,90,1413.660000000001
16247,170,16,114.56
16248,62,7,152.94
16249,53,69,1800.0700000000006
16250,261,24,389.44000000000005
16253,67,123,3683.8599999999983
16255,17,270,2619.91
16256,267,13,752.4300000000002
16257,177,2,46.95
16258,45,135,5203.51
16260,51,18,1035.45
16261,17,124,746.8299999999999
16265,9,258,5447.000000000003
16266,74,61,861.8899999999998
16268,71,45,667.6499999999999
16270,353,54,1141.2399999999996
16271,3,133,1429.2399999999998
16272,117,25,411.7000000000001
16274,373,67,357.94999999999993
16275,197,33,559.8699999999999
16276,177,6,810.6000000000001
16278,100,23,566.3799999999999
16279,21,107,1509.5800000000004
16281,72,17,2062.06
16282,340,11,168.3
16283,6,166,1570.8099999999993
16284,31,109,823.9699999999996
16287,170,8,142.5
16292,122,17,302.25
16293,22,118,2248.9900000000002
16295,10,79,1328.5500000000004
16297,269,20,301.90000000000003
16298,23,27,598.1999999999998
16302,127,11,233.22
16303,26,162,5360.63
16305,139,22,361.2199999999999
16306,214,41,632.2700000000001
16308,38,4,2560.0
16309,106,42,706.5700000000002
16311,18,37,616.26
16313,3,16,274.15000000000003
16315,331,14,226.37
16316,64,151,2938.9100000000008
16317,120,69,1341.6499999999999
16318,35,19,328.15
16319,218,3,404.40000000000003
16320,172,56,1038.46
16321,72,12,373.65
16322,1,37,326.74999999999994
16323,196,1,207.50000000000003
16324,128,118,428.6799999999998
16325,47,18,594.24
16326,6,319,3110.9600000000046
16327,14,319,3844.22
16330,18,39,251.91
16332,28,153,1593.2000000000003
16333,8,45,26626.8
16337,37,10,151.05
16338,157,11,214.80000000000004
16339,284,20,109.95000000000002
16340,107,153,549.0699999999998
16341,25,77,1971.8700000000003
16342,75,15,322.41
16343,16,47,370.47999999999996
16344,158,2,101.10000000000001
16345,44,38,575.4100000000001
16347,11,92,887.6500000000001
16348,32,235,1469.4500000000005
16349,291,9,53.5
16350,21,57,1116.4699999999996
16351,333,8,153.9
16352,18,28,494.44000000000005
16353,4,94,6675.709999999997
16354,63,39,395.79999999999995
16356,198,31,211.76999999999998
16357,33,34,658.88
16358,1,109,2027.499999999999
16359,7,66,1750.9199999999994
16360,5,662,3512.5299999999997
16361,10,106,896.6600000000001
16362,32,81,734.7699999999996
16363,53,5,109.36000000000001
16364,12,53,707.0399999999997
16365,18,51,1540.4200000000005
16366,19,18,327.3
16367,37,130,804.4899999999994
16368,2,76,497.42999999999984
16369,18,118,1553.66
16370,82,228,1320.5600000000004
16372,33,97,367.92999999999984
16374,66,111,473.0299999999997
16376,9,125,987.0100000000007
16377,267,5,676.2
16378,247,23,362.95000000000005
16379,4,108,2157.400000000001
16380,61,32,1780.5900000000001
16383,75,102,668.3599999999996
16384,90,33,584.4999999999999
16385,60,59,555.8899999999999
16386,29,88,317.20000000000016
16387,323,4,94.36
16389,53,34,1382.07
16392,270,45,221.19000000000005
16393,2,330,3046.2100000000014
16394,57,83,1555.3400000000006
16395,61,210,1486.9000000000003
16398,154,82,1705.8000000000004
16399,19,73,408.57
16400,95,29,303.93
16401,1,186,4098.319999999999
16402,265,60,299.59999999999997
16403,312,10,177.5
16404,70,23,443.0500000000001
16405,302,5,167.25
16406,19,62,163.07
16407,13,172,2126.9300000000017
16409,36,232,2028.8800000000017
16411,19,45,214.64999999999998
16412,54,35,151.83
16413,57,31,262.20000000000005
16414,22,7,126.25
16415,44,54,210.34999999999985
16416,27,71,1051.3999999999999
16418,45,102,675.2700000000002
16419,113,51,972.2299999999999
16422,17,369,34684.400000000016
16423,25,18,346.12
16424,191,5,133.56
16425,302,21,302.69999999999993
16426,2,372,1908.2500000000002
16427,263,9,241.06
16429,106,2,284.55
16430,57,6,300.85
16431,213,83,642.81
16432,64,8,287.4
16433,28,17,184.26000000000002
16434,29,109,1522.2500000000005
16438,6,132,798.3499999999997
16440,8,282,3640.669999999999
16441,67,24,381.2
16442,2,174,616.79
16444,46,84,654.6700000000003
16445,34,63,230.51000000000002
16446,1,3,168472.5
16447,136,36,259.0099999999998
16448,198,20,188.89
16449,198,40,707.6899999999998
16450,150,11,311.92
